,population,latitude,longitude
2370,0,40.08717242,-88.23689718
2371,0,40.08169837,-88.26027529
2372,0,40.15432513,-88.27450654
2373,91,40.05535306,-88.24445622
2374,11,40.05503184,-88.2521781
2375,1,40.06281976,-88.2164978
2376,5,40.13259035,-88.20282173
2377,0,40.11922423,-88.21280045
2378,0,40.11691554,-88.21508781
2379,0,40.11839921,-88.20234887
2380,0,40.11696799,-88.20361533
2381,74,40.13092463,-88.19926239
2382,79,40.13028033,-88.19253475
2383,149,40.12478191,-88.19349632
2384,141,40.12272773,-88.1984197
2385,0,40.11444129,-88.18202471
2386,7,40.11048792,-88.21105186
2387,42,40.10951978,-88.21103113
2388,0,40.11198381,-88.20964486
2389,38,40.10604957,-88.21239778
2390,89,40.11284598,-88.23125841
2391,0,40.11298965,-88.20687601
2392,0,40.11093596,-88.20918644
2393,8,40.11147027,-88.20405600000001
2394,11,40.10880557,-88.20566722
2395,17,40.10803066,-88.20598249999999
2396,35,40.09948885,-88.20895636
2397,0,40.09759975,-88.21082622
2398,43,40.09061829,-88.32050747
2399,52,40.11673335,-88.33062689
2400,1,40.10960921,-88.3478003
2401,3,40.10297372,-88.31854
2402,73,40.12405171,-88.19847128
2403,2,40.10815366,-88.22711317
2404,40,40.09214651,-88.20695985
2405,27,40.08984237,-88.20714579
2406,43,40.0938769,-88.20392087
2407,55,40.0858002,-88.20078176
2408,13,40.10967353,-88.20080843
2409,16,40.10830783,-88.20077771
2410,17,40.11043315,-88.20083298
2411,42,40.10131339,-88.31262434
2412,8,40.11038453,-88.19985594
2413,43,40.10667362,-88.20076078
2414,75,40.09403443,-88.3106745
2415,58,40.10346457,-88.19235048
2416,42,40.10326014,-88.19409325
2417,30,40.09954474,-88.20299786
2418,0,40.13875728,-88.15338387
2419,471,40.12433344,-88.21814606
2420,3,40.07594047,-88.26179794
2421,36,40.07696503,-88.25910674
2422,5,40.06054313,-88.24782405
2423,0,40.11279684,-88.32063147
2424,0,40.08113334,-88.34499275
2425,0,40.11893628,-88.29731453
2426,40,40.09107245,-88.19760536
2427,45,40.09974795,-88.19687257
2428,0,40.09111412,-88.24437011
2429,52,40.09886463,-88.19222309999999
2430,0,40.09428612,-88.19109592
2431,36,40.08885164,-88.19641272
2432,22,40.13438762,-88.18914288
2433,0,40.10953847,-88.13406621
2434,0,40.12193376,-88.17509447
2435,0,40.1340443,-88.18723909
2436,87,40.102469299999996,-88.18703787
2437,0,40.13382974,-88.24204312
2438,0,40.09881717,-88.18711739
2439,0,40.12393693,-88.3048882
2440,0,40.12130463,-88.30661981
2441,0,40.11335916,-88.15885427
2442,67,40.07548644,-88.1833503
2443,0,40.10580277,-88.17644987
2444,10,40.11220312,-88.33233044
2445,18,40.09173267,-88.3085566
2446,8,40.09782214,-88.31055643
2447,59,40.08933255,-88.31835246
2448,49,40.11152644,-88.2994207
2449,52,40.11009434,-88.30154484
2450,39,40.10811635,-88.30158884
2451,201,40.11171879,-88.29330585
2452,11,40.10589433,-88.29616179
2453,60,40.10706806,-88.29392645
2454,57,40.10705718,-88.29299603
2455,81,40.10110598,-88.29254405
2456,6,40.09720048,-88.17309076
2457,162,40.10017427,-88.17321377
2458,0,40.13894731,-88.27327409
2459,41,40.11325723,-88.17510974
2460,122,40.1073604,-88.16949655
2461,45,40.08564394,-88.20680109
2462,34,40.08885418,-88.19537564
2463,28,40.08507387,-88.19391731
2464,40,40.08700604,-88.19149449999999
2465,46,40.10360641,-88.30987496
2466,3,40.09096812,-88.17419833
2467,0,40.08963584,-88.31403063
2468,0,40.10589593,-88.16857272
2469,0,40.11927907,-88.28344309
2470,98,40.13242826,-88.27652985
2471,2,40.13335735,-88.27870484
2472,190,40.13061351,-88.26953677
2473,61,40.13187277,-88.27332217
2474,508,40.12886128,-88.27398912
2475,46,40.13451888,-88.27111883
2476,78,40.13225317,-88.26751303
2477,43,40.1313442,-88.26497831
2478,43,40.11927721,-88.27284631
2479,34,40.11507449,-88.27584858
2480,76,40.11409912,-88.27461897
2481,50,40.11788552,-88.27139704
2482,66,40.11926086,-88.27091666
2483,29,40.12080231,-88.26675661
2484,22,40.11584339,-88.26580313
2485,48,40.10708861,-88.29208241
2486,32,40.10567083,-88.29073374
2487,113,40.11017184,-88.28209808
2488,87,40.09732563,-88.29008418
2489,30,40.0965672,-88.28719806
2490,206,40.10768116,-88.28066367
2491,79,40.10466147,-88.27954817
2492,39,40.10156848,-88.28077931
2493,22,40.10584245,-88.27466195
2494,25,40.10448608,-88.27475306
2495,12,40.11230385,-88.27076344
2496,18,40.11229043,-88.26948983
2497,0,40.11808667,-88.29909643
2498,0,40.08216211,-88.26724554
2499,7,40.10792007,-88.19850301
2500,29,40.11170184,-88.19487278
2501,0,40.09428176,-88.19208489
2502,0,40.11409568,-88.17766694
2503,2,40.10479006,-88.17615327
2504,24,40.10202512,-88.26873846
2505,25,40.09015486,-88.27022581
2506,117,40.09231026,-88.27742370000001
2507,24,40.08519936,-88.27586284
2508,37,40.09772249,-88.26391356
2509,54,40.08763984,-88.27896251
2510,30,40.08747674,-88.27376992
2511,24,40.077076899999994,-88.27943593
2512,26,40.12244153,-88.26146052
2513,27,40.131973200000004,-88.2598155
2514,28,40.13209329,-88.26094572
2515,0,40.12756351,-88.19100672
2516,22,40.08088499,-88.2909059
2517,0,40.08258827,-88.32674989
2518,34,40.11171889,-88.21248593
2519,42,40.12328676,-88.25909093
2520,33,40.12174686,-88.26146872
2521,33,40.11885816,-88.2630813
2522,48,40.1139698,-88.26313553
2523,15,40.11684266,-88.25832122
2524,54,40.12166947,-88.25645926
2525,33,40.12166184,-88.25406600000001
2526,21,40.11580849,-88.25902701
2527,30,40.12924467,-88.25222933
2528,76,40.12841056,-88.25168554
2529,14,40.12827166,-88.24962049999999
2530,72,40.12680426,-88.25168137
2531,0,40.13590693,-88.24204897
2532,45,40.1297901,-88.24776394
2533,101,40.12913239,-88.23267812
2534,26,40.08857658,-88.27605801
2535,0,40.13991817,-88.24361057
2536,21,40.13883751,-88.26932697
2537,74,40.063697499999996,-88.24778142
2538,0,40.12390952,-88.17570587
2539,0,40.12474009,-88.17474609
2540,33,40.1265084,-88.29943342
2541,32,40.130506700000005,-88.24423389
2542,32,40.12909297,-88.24298386
2543,7,40.12660668,-88.24295349
2544,21,40.12308932,-88.24767998
2545,19,40.12238715,-88.24767340000001
2546,61,40.11392342,-88.25300277
2547,91,40.11969578,-88.24765997
2548,66,40.12067978,-88.2476666
2549,65,40.1158001,-88.24928479
2550,0,40.12241056,-88.24195363
2551,61,40.11970733,-88.24437181
2552,1,40.1167917,-88.24599033
2553,61,40.11349012,-88.24721278
2554,6,40.11612589999999,-88.24312538
2555,3,40.11737578,-88.24180706
2556,22,40.11224813,-88.26552121
2557,31,40.11095264,-88.26193237
2558,45,40.1085675,-88.26132368
2559,0,40.10479848,-88.22956295
2560,260,40.08724063,-88.21179436
2561,0,40.11753506,-88.23921152
2562,15,40.11251667,-88.17429408
2563,0,40.13479549,-88.33999536
2564,1,40.12418054,-88.34045054
2565,2,40.08442329,-88.31469055
2566,10,40.11217276,-88.25839289
2567,35,40.11215565,-88.25506547
2568,45,40.10675521,-88.2589331
2569,43,40.09455006,-88.26522346
2570,132,40.09416841,-88.26196589
2571,67,40.11305906,-88.25299998
2572,58,40.10791264,-88.25092103
2573,47,40.11213549,-88.24761665
2574,2,40.10827323,-88.25004547
2575,0,40.09917355,-88.219696
2576,143,40.11792239,-88.22693131
2577,0,40.127756700000006,-88.21838994
2578,19,40.14089123,-88.26937353
2579,175,40.10957038,-88.24593874
2580,50,40.10870472,-88.24593859999999
2581,3,40.10957347,-88.24428259
2582,34,40.09212349,-88.25362914
2583,0,40.11436692,-88.24306443
2584,65,40.10633269,-88.24590733
2585,56,40.10451505,-88.2458901
2586,14,40.10455954,-88.24427058
2587,22,40.10061241,-88.24821978
2588,50,40.13177788,-88.23802209
2589,45,40.12785405,-88.23939958
2590,0,40.07032284,-88.24949443
2591,35,40.13303905,-88.23513892
2592,24,40.13273995,-88.23606292
2593,17,40.12650315,-88.23300717
2594,31,40.12806625,-88.23001633
2595,0,40.12547375,-88.24051686
2596,5,40.12143804,-88.24052778
2597,44,40.13155138,-88.19172795
2598,20,40.13118337,-88.19335926
2599,5,40.11500437,-88.24279793
2600,0,40.11799948,-88.23966
2601,0,40.11612406,-88.23996368
2602,19,40.11373048,-88.24074540000001
2603,2,40.11807275,-88.23626082
2604,3,40.11608294,-88.23790932
2605,18,40.12465062,-88.23295422
2606,13,40.11808585,-88.23293928
2607,1,40.11784855,-88.22963653
2608,1,40.11709776,-88.23293456
2609,107,40.11372699,-88.22968221
2610,48,40.125607099999996,-88.29482404
2611,90,40.12676828,-88.2932055
2612,14,40.12634405,-88.29347452
2613,49,40.12588608,-88.19560983
2614,0,40.06773092,-88.25717295
2615,0,40.14110339,-88.23951401
2616,0,40.14235786,-88.21842127
2617,136,40.13038652,-88.22262983
2618,64,40.12442503,-88.22585311
2619,14,40.12048919,-88.22969570000001
2620,11,40.12238761,-88.23294771
2621,5,40.11891319,-88.22637612
2622,0,40.11666531,-88.2183897
2623,0,40.11615361,-88.22153837
2624,0,40.11473899,-88.22318579
2625,0,40.06890283,-88.25573225
2626,19,40.06010842,-88.25599065
2627,441,40.13260688,-88.3052606
2628,3,40.08048843,-88.25973336
2629,122,40.05950185,-88.24022152
2630,0,40.13397052,-88.20229347
2631,0,40.11464322,-88.17305125
2632,15,40.13875446,-88.20525823
2633,101,40.14085897,-88.18778717
2634,23,40.14105147,-88.17144040000001
2635,10,40.14167321,-88.1702267
2636,82,40.11305275,-88.23623295
2637,0,40.11178668,-88.23659822
2638,344,40.11084442,-88.23621872
2639,727,40.10964721,-88.23445485
2640,46,40.10595387,-88.23946182
2641,2717,40.10277406,-88.23653917
2642,1017,40.10725337,-88.23442283
2643,171,40.11231986,-88.23125192
2644,319,40.10850638,-88.23276078
2645,6,40.10852969,-88.22960958
2646,629,40.1027901,-88.23393172
2647,643,40.10614158,-88.22956401
2648,0,40.11136354,-88.2247723
2649,0,40.09066694,-88.31400901
2650,0,40.08234834,-88.24742527
2651,0,40.0885574,-88.16352554
2652,14,40.08934122,-88.16385441
2653,20,40.05469621,-88.24444657
2654,0,40.06887875,-88.24739576
2655,50,40.12937422,-88.30759315
2656,22,40.10732388,-88.30939445
2657,3,40.14401401,-88.24850743
2658,77,40.15473816,-88.25515481
2659,0,40.13385062,-88.30988409999999
2660,30,40.067714200000005,-88.23921567
2661,0,40.0654444,-88.27164658
2662,0,40.05747774,-88.27285533
2663,0,40.05842093,-88.26704465
2664,0,40.05843919,-88.26806797
2665,0,40.05649369,-88.26916038
2666,7,40.13296365,-88.30708849
2667,9,40.06510235,-88.27397082
2668,28,40.11173858,-88.19281765
2669,2,40.1111631,-88.20445693
2670,18,40.07001089,-88.28492094
2671,0,40.07191103,-88.28286113
2672,52,40.12382039,-88.20381046
2673,38,40.13281656,-88.20225511
2674,0,40.13295501,-88.23346182
2675,7,40.06170741,-88.23329718
2676,0,40.08166208,-88.23544654
2677,58,40.07427974,-88.23162686
2678,0,40.11416252,-88.23789069
2679,0,40.1192421,-88.28988849
2680,39,40.11354436,-88.18562041
2681,0,40.09989241,-88.22552618
2682,0,40.06192233,-88.25003764
2683,0,40.12707353,-88.17554719
2684,17,40.1240684,-88.24603595
2685,47,40.14567499,-88.27272558
2686,0,40.09923698,-88.22537094
2687,6,40.11816449,-88.20163726
2688,0,40.12572608,-88.18102036
2689,0,40.05916055,-88.22436369
2690,9,40.11986628,-88.18758014
2691,0,40.13316345,-88.23288497
2692,0,40.12173518,-88.27188691
2693,1,40.08696959,-88.20056256
2694,0,40.09848434,-88.2266679
2695,76,40.06076765,-88.32427928
2696,43,40.0878583,-88.17845877
2697,97,40.0923055,-88.20161089
2698,147,40.0793486,-88.25349789
2699,100,40.05771229,-88.25584735
2700,74,40.09131902,-88.25891617
2701,138,40.13056261,-88.29981009
2702,116,40.07692709,-88.18814061
2703,159,40.09671491,-88.20724916
2704,257,40.08210312,-88.27817351
2705,35,40.0859033,-88.29635974
2706,111,40.08268259,-88.29203523
2707,0,40.14168696,-88.28177875
2708,131,40.08278005,-88.25223423
2709,92,40.08147084,-88.254014
2710,12,40.09242791,-88.24824692
2711,73,40.10430406,-88.18271798
2712,161,40.08725129,-88.31717427
2713,0,40.09385646,-88.31609124
2714,111,40.10911032,-88.19092369
2715,115,40.08793247,-88.31953927
2716,133,40.08715572,-88.32281677
2717,81,40.10230363,-88.17905418
2718,313,40.13260697,-88.16744739
2719,43,40.08616016,-88.27875947
2720,447,40.12627045,-88.29050536
2721,42,40.09295683,-88.27953556
2722,39,40.06690658,-88.29378949
2723,131,40.12520634,-88.29783219
2724,38,40.12510031,-88.24898990000001
2725,10,40.11741131,-88.19816337
2726,2,40.13331035,-88.23248494
2727,43,40.08476427,-88.32505358
2728,88,40.12638608,-88.25597938
2729,0,40.1357584,-88.19447697
2730,546,40.10234394,-88.16820833
2731,4,40.10655382,-88.32510552
2732,0,40.13536383,-88.1972622
2733,0,40.11206733,-88.2222743
2734,0,40.08409511,-88.21649111
2735,0,40.14131415,-88.29232465
2736,16,40.13560134,-88.26473944
2737,0,40.14251938,-88.28800907
2738,115,40.056503899999996,-88.24059478
2739,0,40.14341484,-88.2760782
2740,0,40.09536893,-88.17240201
2741,0,40.08897306,-88.17979552
2742,0,40.09894444,-88.23214882
2743,0,40.09908058,-88.22888306
2744,0,40.0718461,-88.28525748
2745,2,40.08944834,-88.1669776
2746,0,40.09715044,-88.17993738
2747,0,40.13298127,-88.22049149
2748,0,40.1349944,-88.22454809
2749,0,40.08588524,-88.21643505
2750,87,40.09794412,-88.19475595
2751,0,40.09231782,-88.18062331
2752,0,40.09739983,-88.17879139
2753,0,40.09232804,-88.16828696
2754,0,40.14507891,-88.25931771
2755,19,40.11315714,-88.22314836
2756,1,40.108734399999996,-88.22472044
2757,196,40.11403772,-88.22000985
2758,117,40.10866317,-88.21848668
2759,44,40.11303037,-88.21694620000001
2760,222,40.1110353,-88.21689525
2761,63,40.11022186,-88.21529127
2762,48,40.10870202,-88.21524517
2763,42,40.10787601,-88.2152348
2764,95,40.10603025,-88.21454476
2765,213,40.10324266,-88.21839657
2766,0,40.09935057,-88.22314882
2767,49,40.10024282,-88.21595728
2768,0,40.08494436,-88.2481762
2769,235,40.08030476,-88.26071832
2770,45,40.09203443,-88.28810712
2771,29,40.08732458,-88.2804624
2772,59,40.12079006,-88.26380148
2773,44,40.08045997,-88.25404201
2774,0,40.07615183,-88.25728941
2775,0,40.13704123,-88.20449246
2776,121,40.11107064,-88.2138569
2777,31,40.13585273,-88.18463916
2778,17,40.10328772,-88.18596591
2779,0,40.15515205,-88.27544614
2780,35,40.0835532,-88.18340255
2781,5,40.08290132,-88.2594606
2782,0,40.07771091,-88.24827846
2783,36,40.11920975,-88.21508840000001
2784,0,40.11658827,-88.23456556
2785,0,40.11599708,-88.21409972
2786,32,40.11450685,-88.21522772
2787,51,40.12662052,-88.20655221
2788,25,40.12234612,-88.20705216
2789,243,40.1207865,-88.20505648
2790,10,40.11720255,-88.20947568
2791,22,40.11768448,-88.20589808
2792,0,40.11603092,-88.20645608
2793,52,40.12847265,-88.18976745
2794,5,40.13362335,-88.19047478
2795,0,40.11659787,-88.18309566
2796,105,40.09470763,-88.28983845
2797,0,40.12872766,-88.19730943
2798,0,40.08430561,-88.29582417
2799,13,40.11698649,-88.19976995
2800,45,40.09818418,-88.18111059
2801,58,40.11379609,-88.21176112
2802,14,40.10961727,-88.21383087
2803,37,40.10790076,-88.21380179
2804,36,40.10953841,-88.20959001
2805,27,40.10792291,-88.21243268
2806,24,40.10732764,-88.20954635
2807,53,40.10239806,-88.21083251
2808,7,40.11265146,-88.20857797
2809,2,40.11202613,-88.20818067
2810,0,40.11001753,-88.20554272
2811,0,40.108993100000006,-88.20702116
2812,27,40.10375999,-88.20731788
2813,52,40.10133682,-88.20840462
2814,125,40.15164569,-88.25433592
2815,0,40.09568821,-88.33681096
2816,49,40.12419401,-88.32403852
2817,43,40.08829638,-88.20057763
2818,10,40.10965301,-88.20283954
2819,15,40.10890364,-88.20192289
2820,35,40.11130083,-88.20085394
2821,49,40.11192614,-88.19851563
2822,18,40.11131565,-88.19974714
2823,41,40.10892829,-88.1996855
2824,51,40.10666283,-88.2018791
2825,26,40.10895416,-88.19628658
2826,16,40.10813152,-88.19736993
2827,23,40.10813714,-88.19627119
2828,10,40.10472762,-88.17694221
2829,0,40.11391097,-88.17585742
2830,109,40.10088248,-88.19317388
2831,52,40.09791968,-88.19786652
2832,74,40.09709014,-88.19744833
2833,0,40.13475658,-88.2183503
2834,0,40.13516932,-88.22971155
2835,0,40.13515594,-88.23068793
2836,0,40.08243638,-88.33300209
2837,0,40.12049741,-88.34937069
2838,20,40.09015494,-88.20119465
2839,35,40.09877918,-88.19671722
2840,36,40.10126779,-88.19166191
2841,12,40.11013107,-88.19658324
2842,420,40.09648099,-88.19272699
2843,47,40.11760574,-88.17568198
2844,6,40.11936252,-88.16708679
2845,0,40.10173707,-88.18986409
2846,34,40.10055878,-88.18871926
2847,6,40.08120863,-88.29425756
2848,4,40.08096071,-88.26611713
2849,369,40.12531019,-88.22185567
2850,0,40.11896445,-88.23158602
2851,2,40.115508899999995,-88.17574784
2852,2,40.05705898,-88.24764578
2853,66,40.11150678,-88.17492832
2854,84,40.10276085,-88.17326416
2855,0,40.10590159,-88.16367125
2856,26,40.13241185,-88.29723931
2857,0,40.12001524,-88.30505551
2858,0,40.11960537,-88.27920027
2859,32,40.12903081,-88.29935796
2860,21,40.10594817,-88.29780917
2861,47,40.10803920000001,-88.29632066
2862,0,40.11689571,-88.29218113
2863,506,40.11126752,-88.29013718
2864,42,40.10480036,-88.29307181
2865,74,40.1025696,-88.29255694
2866,27,40.09815778,-88.29903853
2867,28,40.09549634,-88.30007629
2868,0,40.09341018,-88.2986248
2869,0,40.13485531,-88.27936776
2870,62,40.10617988,-88.17485593
2871,11,40.11056097,-88.17257717
2872,87,40.10825108,-88.16986782
2873,0,40.13922612,-88.27281318
2874,15,40.08833053,-88.20241165
2875,66,40.08583419,-88.19767438
2876,33,40.08494064,-88.19597972
2877,32,40.08886015,-88.19331168
2878,0,40.10988851,-88.31117384
2879,19,40.08663428,-88.17138235
2880,0,40.11673449,-88.21036022
2881,55,40.13533228,-88.27235816
2882,0,40.11944352,-88.2749404
2883,24,40.11792503,-88.27589203
2884,34,40.11693483,-88.27586153
2885,0,40.11945559,-88.27403624
2886,29,40.12068729,-88.27097933
2887,48,40.11925031,-88.26975971
2888,31,40.11687328,-88.26946145
2889,58,40.11501127,-88.26879787
2890,15,40.11881249,-88.26795132
2891,63,40.11929973,-88.2667426
2892,48,40.11366932,-88.26968659999999
2893,0,40.135827500000005,-88.23054824
2894,2,40.09493684,-88.28555841
2895,46,40.09667667,-88.28351972
2896,359,40.10791897,-88.27754884
2897,20,40.10964575,-88.27490316
2898,20,40.10280166,-88.27889887
2899,41,40.10549318,-88.2726531
2900,16,40.10961945,-88.27201254
2901,27,40.10959342,-88.26945167
2902,36,40.10720221,-88.27045337
2903,0,40.09669311,-88.16945824
2904,30,40.0744799,-88.18793715
2905,115,40.10134420000001,-88.18858608
2906,0,40.08849001,-88.33873358
2907,0,40.14019577,-88.1916463
2908,16,40.10856998,-88.19421714
2909,0,40.07741773,-88.31395448
2910,52,40.10681976,-88.26603751
2911,35,40.10007884,-88.26888309999998
2912,82,40.07295734,-88.28480531
2913,71,40.08734572,-88.28341798
2914,70,40.085889,-88.28340909
2915,76,40.13342009,-88.26622338
2916,34,40.05913461,-88.25449717
2917,0,40.13318628,-88.2539228
2918,2,40.09476521,-88.28257990000002
2919,27,40.11461263,-88.21104462
2920,0,40.14322938,-88.23957147
2921,0,40.06775266,-88.29455937
2922,0,40.12051328,-88.33044179
2923,0,40.14495088,-88.28374603
2924,44,40.12414042,-88.26156591
2925,0,40.12480293,-88.26030409
2926,24,40.11576383,-88.26376115
2927,25,40.11491754,-88.26538516
2928,0,40.11872661,-88.25095733
2929,38,40.11394737,-88.25900572
2930,0,40.13601949,-88.25197274
2931,55,40.1275915,-88.25168729
2932,0,40.11990728,-88.27494562
2933,0,40.138820200000005,-88.24457085
2934,0,40.12303543,-88.28016258
2935,9,40.11855448,-88.23460275
2936,0,40.13482172,-88.24131651
2937,30,40.09027724,-88.27687286
2938,68,40.10937626,-88.29925781
2939,74,40.13263686,-88.26623959
2940,0,40.13185174,-88.29013129
2941,19,40.08695229,-88.26873229
2942,0,40.09626194,-88.23999307
2943,29,40.11579526,-88.25093752
2944,74,40.11483249,-88.25092911
2945,81,40.11969439,-88.24931112
2946,0,40.11483674,-88.24927933
2947,50,40.11579829,-88.24764223
2948,141,40.11348886,-88.24926846
2949,49,40.11484128,-88.24763029
2950,30,40.12165367,-88.24436511
2951,10,40.12444957,-88.24294328
2952,0,40.09151258,-88.24253693
2953,125,40.12068466,-88.24436077
2954,26,40.11873807,-88.2460047
2955,17,40.11484697,-88.24433027
2956,38,40.11699444,-88.24298024
2957,13,40.11348208,-88.24431716
2958,0,40.11889051,-88.24198793
2959,38,40.11100491,-88.26667938
2960,25,40.10958816,-88.26550873
2961,0,40.092963299999994,-88.24329166
2962,0,40.14814064,-88.27598205
2963,34,40.10587625,-88.26130573
2964,16,40.10036548,-88.26009321
2965,17,40.11218417,-88.25957292
2966,35,40.11091703,-88.25837967
2967,53,40.11090862,-88.25683327
2968,22,40.10282814,-88.25659998
2969,44,40.096109999999996,-88.26427508
2970,0,40.09773158,-88.2585841
2971,128,40.09272725,-88.26792591
2972,27,40.09119569,-88.25780440000001
2973,63,40.09593092,-88.2553408
2974,42,40.1130542,-88.25091613
2975,52,40.11214554,-88.25091115
2976,141,40.11090279,-88.25287387
2977,61,40.10791944,-88.25233990000001
2978,0,40.11090691,-88.24760748
2979,0,40.10736694,-88.25003683
2980,34,40.10368243,-88.24915774
2981,13,40.12146501,-88.22493320000001
2982,0,40.126633700000006,-88.21039447
2983,0,40.12536397,-88.21035464
2984,17,40.13351642,-88.20035027
2985,0,40.13252670000001,-88.20076262
2986,0,40.06118911,-88.30410023
2987,0,40.12097869,-88.22799082
2988,40,40.14072507,-88.27360509
2989,0,40.11443416,-88.24227242
2990,0,40.09273093,-88.23749414
2991,0,40.10957568,-88.24129987
2992,34,40.10539621,-88.24589793
2993,29,40.10057626,-88.24607725
2994,0,40.10396923,-88.24234375
2995,10,40.09880684,-88.25380915
2996,2,40.0748179,-88.29447264
2997,0,40.08613458,-88.25403839
2998,0,40.09901148,-88.2455522
2999,23,40.13338232,-88.23514866
3000,0,40.12420907,-88.24051872
3001,9,40.13319006,-88.18578955
3002,58,40.12844649,-88.18909053
3003,118,40.10406412,-88.20229017
3004,0,40.13192476,-88.1952216
3005,39,40.10451825,-88.18034595
3006,15,40.12682563,-88.22717742
3007,1,40.14180872,-88.1689444
3008,7,40.09396361,-88.31365909
3009,0,40.1206632,-88.23853674
3010,0,40.11141566,-88.24177019
3011,0,40.11368954,-88.24126143
3012,7,40.12287751,-88.22969646
3013,20,40.12096349,-88.23128962
3014,5,40.11903018,-88.23460454
3015,117,40.11465937,-88.23446513
3016,3,40.1180939,-88.23127508
3017,9,40.11710437,-88.23127290000001
3018,117,40.115154499999996,-88.22969539
3019,4,40.10452464,-88.25024759
3020,69,40.12105579999999,-88.2922597
3021,17,40.12791779,-88.1948665
3022,25,40.11970819,-88.26796395
3023,128,40.12271762,-88.19672072
3024,0,40.12384357,-88.19674026
3025,0,40.09814652,-88.31418551
3026,0,40.14076059,-88.24569778
3027,103,40.0674756,-88.25586087
3028,16,40.14222972,-88.23221535
3029,134,40.11420228,-88.2296875
3030,0,40.13113321,-88.21864939
3031,42,40.11870279,-88.21816606
3032,0,40.1178441,-88.21632127
3033,49,40.06877262,-88.25248044
3034,53,40.09247167,-88.31891596
3035,71,40.10650087,-88.31082531
3036,38,40.10562799,-88.30670338
3037,107,40.14028368,-88.18793146
3038,0,40.11612258,-88.21649428
3039,0,40.11418746,-88.23985849
3040,6,40.11294529,-88.24039822
3041,365,40.11306901,-88.23447416
3042,195,40.10963362,-88.2362074
3043,192,40.10847939,-88.23619625
3044,339,40.11087468,-88.23280791
3045,0,40.11103939,-88.22954150000001
3046,174,40.10740845,-88.22958693
3047,0,40.092687100000006,-88.23965911
3048,2,40.09268923,-88.23055978
3049,965,40.0999881,-88.22051898
3050,0,40.11203932,-88.22724412
3051,0,40.13471309,-88.23076572
3052,0,40.13870369,-88.24321399
3053,0,40.07591328,-88.28833383
3054,0,40.12463218,-88.27965564
3055,155,40.11467129,-88.23126013
3056,83,40.11562423,-88.2312665
3057,14,40.11660688,-88.23126749
3058,19,40.14378491,-88.27094657
3059,17,40.10447634,-88.17727336
3060,33,40.09373435,-88.18546944
3061,4,40.07350932,-88.18373669
3062,0,40.068866899999996,-88.24565829
3063,139,40.09066585,-88.32287695
3064,74,40.08967094,-88.32481521
3065,11,40.08673961,-88.32720265
3066,7,40.15168075,-88.25088568
3067,0,40.11136442,-88.31173294
3068,16,40.15402171,-88.25219141
3069,0,40.10419784,-88.32646654
3070,0,40.06756375,-88.23844416
3071,0,40.06762289,-88.27406888
3072,0,40.06103042,-88.26701783
3073,0,40.0583937,-88.26914415
3074,32,40.05995776,-88.27136399
3075,0,40.13488344,-88.30285569
3076,0,40.13565214,-88.30283791
3077,0,40.06330111,-88.27397906
3078,30,40.08893696,-88.18321775
3079,0,40.11086507,-88.20716489
3080,139,40.14019981,-88.25209988
3081,0,40.11822033,-88.298835
3082,22,40.08016167,-88.29123371
3083,77,40.10388234,-88.17934915
3084,54,40.08460127,-88.19797605
3085,0,40.1392659,-88.21292752
3086,0,40.11255199,-88.17211703
3087,25,40.12874659,-88.18330417
3088,0,40.13416728,-88.19297374
3089,1,40.13213009,-88.20034187
